@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute hands-1 numeric
@attribute hands-2 numeric
@attribute hands-3 numeric
@attribute hands-4 numeric
@attribute hands-5 numeric
@attribute hands-6 numeric
@attribute hands-7 numeric
@attribute hands-8 numeric
@attribute hands-9 numeric
@attribute hands-10 numeric
@attribute hands-11 numeric
@attribute hands-12 numeric
@attribute hands-13 numeric
@attribute hands-14 numeric
@attribute hands-15 numeric
@attribute hands-16 numeric
@attribute hands-17 numeric
@attribute hands-18 numeric
@attribute hands-19 numeric
@attribute hands-20 numeric
@attribute hands-21 numeric
@attribute hands-22 numeric
@attribute hands-23 numeric
@attribute hands-24 numeric
@attribute hands-25 numeric
@attribute hands-26 numeric
@attribute hands-27 numeric
@attribute hands-28 numeric
@attribute hands-29 numeric
@attribute hands-30 numeric
@attribute hands-31 numeric
@attribute hands-32 numeric
@attribute hands-33 numeric
@attribute hands-34 numeric
@attribute hands-35 numeric
@attribute hands-36 numeric
@attribute hands-37 numeric
@attribute hands-38 numeric
@attribute hands-39 numeric
@attribute hands-40 numeric
@attribute hands-41 numeric
@attribute hands-42 numeric
@attribute hands-43 numeric
@attribute hands-44 numeric
@attribute hands-45 numeric
@attribute hands-46 numeric
@attribute hands-47 numeric
@attribute hands-48 numeric
@attribute hands-49 numeric
@attribute hands-50 numeric
@attribute hands-51 numeric
@attribute hands-52 numeric
@attribute hands-53 numeric
@attribute hands-54 numeric
@attribute hands-55 numeric
@attribute hands-56 numeric
@attribute hands-57 numeric
@attribute hands-58 numeric
@attribute hands-59 numeric
@attribute hands-60 numeric
@attribute hands-61 numeric
@attribute hands-62 numeric
@attribute hands-63 numeric
@attribute hands-64 numeric
@attribute hands-65 numeric
@attribute hands-66 numeric
@attribute hands-67 numeric
@attribute hands-68 numeric
@attribute hands-69 numeric
@attribute hands-70 numeric
@attribute hands-71 numeric
@attribute hands-72 numeric
@attribute hands-73 numeric
@attribute hands-74 numeric
@attribute hands-75 numeric
@attribute hands-76 numeric
@attribute hands-77 numeric
@attribute hands-78 numeric
@attribute hands-79 numeric
@attribute hands-80 numeric
@attribute hands-81 numeric
@attribute hands-82 numeric
@attribute hands-83 numeric
@attribute hands-84 numeric
@attribute hands-85 numeric
@attribute hands-86 numeric
@attribute hands-87 numeric
@attribute hands-88 numeric
@attribute hands-89 numeric
@attribute hands-90 numeric
@attribute hands-91 numeric
@attribute hands-92 numeric
@attribute hands-93 numeric
@attribute hands-94 numeric
@attribute hands-95 numeric
@attribute hands-96 numeric
@attribute hands-97 numeric
@attribute hands-98 numeric
@attribute hands-99 numeric
@attribute hands-100 numeric
@attribute hands-101 numeric
@attribute hands-102 numeric
@attribute hands-103 numeric
@attribute hands-104 numeric
@attribute hands-105 numeric
@attribute hands-106 numeric
@attribute hands-107 numeric
@attribute hands-108 numeric
@attribute hands-109 numeric
@attribute hands-110 numeric
@attribute hands-111 numeric
@attribute hands-112 numeric
@attribute hands-113 numeric
@attribute hands-114 numeric
@attribute hands-115 numeric
@attribute hands-116 numeric
@attribute hands-117 numeric
@attribute hands-118 numeric
@attribute hands-119 numeric
@attribute hands-120 numeric
@attribute hands-121 numeric
@attribute hands-122 numeric
@attribute hands-123 numeric
@attribute hands-124 numeric
@attribute hands-125 numeric
@attribute hands-126 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
427,'2021/12/08 18:19:47:359',8,0.893295,0.270909,0,0.85797,0.267258,-0.004896,0.82477,0.252075,-0.010333,0.797431,0.241015,-0.016975,0.775144,0.239269,-0.02396,0.836618,0.190869,-0.004805,0.816033,0.15294,-0.012771,0.804547,0.129243,-0.018432,0.795835,0.107942,-0.022574,0.854565,0.177062,-0.01105,0.836697,0.131433,-0.01817,0.826705,0.103638,-0.023711,0.819468,0.078708,-0.028373,0.874649,0.171017,-0.018569,0.860865,0.126834,-0.026649,0.852938,0.09986,-0.03164,0.845805,0.076273,-0.035386,0.896739,0.172475,-0.027057,0.893103,0.135314,-0.034286,0.8905,0.111052,-0.037578,0.887248,0.088706,-0.039992,0.14212,0.923669,0,0.120011,0.857298,-0.005301,0.119748,0.782713,-0.023206,0.138017,0.724514,-0.036145,0.162554,0.689413,-0.048961,0.131051,0.797212,-0.078598,0.183284,0.71416,-0.096556,0.214233,0.671672,-0.092576,0.23707,0.646894,-0.087107,0.160309,0.829612,-0.084122,0.215542,0.734326,-0.101423,0.245689,0.681388,-0.090336,0.264336,0.649123,-0.082331,0.189309,0.858266,-0.084856,0.235733,0.765033,-0.09827,0.261214,0.709952,-0.087026,0.274674,0.674071,-0.080051,0.215759,0.880215,-0.08399,0.249876,0.803605,-0.095049,0.26516,0.758733,-0.090046,0.273371,0.725861,-0.085945,0,0,0,0,0,0,0,1,0,0
428,'2021/12/08 18:19:47:392',8,0.893276,0.271287,0,0.857986,0.26775,-0.004882,0.824759,0.252421,-0.010322,0.79719,0.241158,-0.016865,0.774792,0.239289,-0.023736,0.836839,0.191536,-0.005246,0.816055,0.15324,-0.01301,0.804337,0.12938,-0.018452,0.795424,0.107966,-0.022474,0.854845,0.177668,-0.011324,0.836672,0.132054,-0.018248,0.82631,0.104106,-0.023595,0.818782,0.078902,-0.028166,0.874982,0.171442,-0.018588,0.861183,0.127139,-0.026465,0.853176,0.099771,-0.03139,0.846002,0.075824,-0.035155,0.896932,0.172762,-0.026793,0.89322,0.135341,-0.033914,0.890465,0.110893,-0.037239,0.887048,0.088332,-0.039719,0.142211,0.924921,0,0.120086,0.858923,-0.005422,0.119067,0.783922,-0.023362,0.137236,0.724932,-0.036181,0.162439,0.690945,-0.048843,0.130943,0.798804,-0.079832,0.182754,0.714686,-0.097757,0.213651,0.672289,-0.093344,0.236472,0.64758,-0.087532,0.160159,0.830831,-0.085159,0.215387,0.734652,-0.10252,0.245239,0.681789,-0.090869,0.263764,0.649682,-0.082371,0.189251,0.859104,-0.085632,0.235939,0.764962,-0.099158,0.261363,0.709749,-0.087616,0.274749,0.674192,-0.080348,0.215951,0.880748,-0.084461,0.25049,0.803646,-0.095449,0.265554,0.758975,-0.090258,0.273457,0.726588,-0.085982,0,0,0,0,0,0,0,1,0,0
429,'2021/12/08 18:19:47:439',8,0.893927,0.270824,0,0.858467,0.268074,-0.005247,0.824399,0.252858,-0.010637,0.796825,0.241104,-0.017193,0.774436,0.239964,-0.024065,0.835219,0.19097,-0.0045,0.814867,0.152707,-0.012381,0.80365,0.128895,-0.017986,0.795113,0.107735,-0.02209,0.853441,0.176602,-0.010503,0.836158,0.131253,-0.017537,0.826728,0.104122,-0.02303,0.819928,0.079924,-0.027583,0.873889,0.170213,-0.017867,0.860731,0.126128,-0.026094,0.853149,0.099717,-0.031154,0.846223,0.076928,-0.034834,0.896476,0.171459,-0.026228,0.89306,0.134686,-0.033615,0.890663,0.110717,-0.036962,0.887607,0.088853,-0.039317,0.142058,0.924001,0,0.119506,0.858548,-0.005907,0.119531,0.783131,-0.023234,0.138492,0.723522,-0.035545,0.163484,0.688572,-0.047665,0.132233,0.796481,-0.076828,0.183362,0.713648,-0.094237,0.214205,0.671398,-0.090079,0.237384,0.647032,-0.084609,0.162227,0.827589,-0.081711,0.215426,0.733792,-0.098316,0.245076,0.682483,-0.086982,0.264104,0.650811,-0.078921,0.191242,0.855841,-0.082076,0.235706,0.765101,-0.095559,0.26085,0.711024,-0.08496,0.274699,0.675398,-0.078307,0.217461,0.87825,-0.080921,0.250453,0.804678,-0.092549,0.265697,0.761323,-0.088352,0.27446,0.729156,-0.08463,0,0,0,0,0,0,0,1,0,0
430,'2021/12/08 18:19:47:487',8,0.893997,0.273225,0,0.858048,0.268288,-0.003061,0.824879,0.252141,-0.007996,0.796889,0.240858,-0.013695,0.774539,0.240022,-0.019516,0.837563,0.19126,-0.005483,0.815671,0.152208,-0.011803,0.802954,0.127538,-0.015777,0.79362,0.107353,-0.01876,0.856676,0.17661,-0.011176,0.838146,0.130228,-0.016488,0.827439,0.10212,-0.020157,0.819952,0.0788,-0.023665,0.877196,0.169977,-0.017555,0.863147,0.125013,-0.024062,0.854968,0.096576,-0.028167,0.847748,0.073249,-0.031455,0.898322,0.171086,-0.024544,0.894035,0.133813,-0.03087,0.890941,0.109114,-0.033846,0.88729,0.086962,-0.036061,0.14503,0.922621,0,0.122862,0.856235,-0.005936,0.120517,0.782549,-0.023274,0.137237,0.723062,-0.035595,0.162289,0.689252,-0.047652,0.132995,0.796218,-0.077402,0.183717,0.71214,-0.094892,0.214057,0.671046,-0.09054,0.236908,0.647221,-0.084918,0.162151,0.82692,-0.082534,0.215107,0.73246,-0.099112,0.24513,0.68074,-0.087664,0.264275,0.648679,-0.079556,0.191012,0.854547,-0.083181,0.235762,0.763224,-0.096684,0.261047,0.709337,-0.086091,0.275059,0.674466,-0.079426,0.217717,0.876489,-0.082342,0.250492,0.801867,-0.093907,0.265785,0.757797,-0.089736,0.274467,0.725733,-0.086089,0,0,0,0,0,0,0,1,0,0
431,'2021/12/08 18:19:47:557',8,0.893974,0.272984,0,0.858822,0.268753,-0.00515,0.824724,0.252874,-0.01073,0.797391,0.241085,-0.01763,0.775063,0.239192,-0.024864,0.836571,0.190271,-0.00456,0.815092,0.151642,-0.01306,0.803648,0.127955,-0.019129,0.795038,0.10648,-0.023501,0.854353,0.176513,-0.01092,0.836444,0.130897,-0.018619,0.826848,0.10324,-0.02451,0.820111,0.078413,-0.029284,0.87443,0.1707,-0.018718,0.860812,0.125886,-0.027518,0.85312,0.099269,-0.03283,0.846418,0.076237,-0.036613,0.896703,0.172353,-0.027512,0.893156,0.134861,-0.035217,0.890611,0.110454,-0.038714,0.887536,0.088263,-0.04118,0.142424,0.923649,0,0.120694,0.856998,-0.005276,0.120167,0.780679,-0.023008,0.138382,0.720584,-0.035891,0.164225,0.686632,-0.048594,0.133466,0.795134,-0.07735,0.184111,0.712419,-0.095324,0.214618,0.67036,-0.09144,0.237431,0.645928,-0.086078,0.162822,0.827279,-0.082922,0.216957,0.732308,-0.099962,0.246423,0.68049,-0.088627,0.26538,0.647938,-0.080572,0.191227,0.856429,-0.083898,0.236445,0.764616,-0.097472,0.261639,0.710334,-0.086215,0.275708,0.674505,-0.079193,0.217013,0.879211,-0.083335,0.250666,0.804206,-0.095017,0.266503,0.759918,-0.090272,0.276188,0.72683,-0.086159,0,0,0,0,0,0,0,1,0,0
432,'2021/12/08 18:19:47:618',8,0.894202,0.272511,0,0.859611,0.268249,-0.005664,0.825588,0.252338,-0.011368,0.797892,0.241004,-0.01829,0.775488,0.239598,-0.025606,0.837095,0.190741,-0.005051,0.816201,0.152059,-0.013544,0.804715,0.128473,-0.01965,0.795809,0.10739,-0.024107,0.854808,0.176915,-0.011226,0.837032,0.131813,-0.018861,0.82734,0.104437,-0.02491,0.820276,0.079795,-0.029882,0.87499,0.17095,-0.018848,0.861533,0.126805,-0.027563,0.853669,0.100096,-0.033032,0.846297,0.07682,-0.037038,0.897424,0.172408,-0.027498,0.894134,0.135298,-0.035174,0.891543,0.110945,-0.038722,0.888056,0.088591,-0.041308,0.142025,0.923964,0,0.119683,0.857888,-0.006143,0.117837,0.782805,-0.022827,0.135919,0.722666,-0.034689,0.162262,0.688846,-0.04634,0.134711,0.796165,-0.073359,0.184392,0.713244,-0.090118,0.214198,0.67118,-0.086101,0.236863,0.646233,-0.080921,0.16448,0.826426,-0.078312,0.216847,0.732431,-0.094366,0.246099,0.680184,-0.083903,0.265288,0.647208,-0.076537,0.192912,0.854239,-0.079044,0.237283,0.763055,-0.092373,0.262448,0.709405,-0.082726,0.276994,0.674434,-0.07665,0.218707,0.876795,-0.07841,0.251297,0.80282,-0.08976,0.26624,0.758718,-0.086076,0.274965,0.726231,-0.082812,0,0,0,0,0,0,0,1,0,0
433,'2021/12/08 18:20:29:827',9,0.652382,0.369985,0,0.619314,0.439969,-0.005259,0.57848,0.497915,-0.013806,0.552178,0.55536,-0.02762,0.544929,0.603246,-0.040194,0.504434,0.44752,0.007823,0.446833,0.442073,-0.006026,0.413288,0.439867,-0.014619,0.38424,0.434952,-0.020957,0.502829,0.408005,-0.005782,0.436529,0.414748,-0.020524,0.399548,0.418222,-0.028822,0.368635,0.41515,-0.03407,0.514062,0.364865,-0.022974,0.465374,0.361129,-0.038307,0.497128,0.371099,-0.032537,0.524272,0.378813,-0.024822,0.532741,0.32157,-0.043491,0.496115,0.320122,-0.054393,0.519826,0.334205,-0.049179,0.545326,0.34579,-0.042161,0.324529,0.670631,0,0.339284,0.603372,-0.006889,0.366166,0.541807,-0.017945,0.384944,0.489461,-0.028027,0.391526,0.448273,-0.037204,0.414733,0.590213,-0.029822,0.478264,0.592346,-0.039037,0.513507,0.596531,-0.040606,0.539861,0.600837,-0.041666,0.420291,0.635249,-0.03321,0.489486,0.637008,-0.041629,0.526116,0.633507,-0.040821,0.549818,0.630309,-0.040759,0.41817,0.678633,-0.03529,0.463313,0.667609,-0.039948,0.461566,0.654747,-0.032411,0.453669,0.64819,-0.026842,0.411206,0.713296,-0.038632,0.441398,0.694557,-0.041434,0.435317,0.682961,-0.036673,0.424041,0.681434,-0.03225,0,0,0,0,0,0,0,0,1,0
434,'2021/12/08 18:20:29:880',9,0.650815,0.370077,0,0.617998,0.439777,-0.005845,0.578056,0.49669,-0.014615,0.552371,0.553423,-0.028523,0.542178,0.600941,-0.041047,0.50234,0.445326,0.008266,0.444244,0.440058,-0.005505,0.410406,0.437438,-0.014507,0.380306,0.431764,-0.021231,0.501222,0.406745,-0.00507,0.435313,0.415081,-0.019957,0.399135,0.419383,-0.028724,0.368664,0.417128,-0.034215,0.512699,0.364542,-0.022112,0.464646,0.362363,-0.037376,0.496581,0.37192,-0.031847,0.523759,0.37965,-0.024313,0.531513,0.322274,-0.042573,0.495596,0.322344,-0.053138,0.519199,0.336558,-0.048118,0.544267,0.348491,-0.041359,0.321685,0.669366,0,0.33734,0.604052,-0.006633,0.363041,0.544549,-0.017559,0.382062,0.493031,-0.027368,0.391095,0.455211,-0.036301,0.416781,0.593956,-0.0301,0.480224,0.596324,-0.03866,0.515651,0.601827,-0.039251,0.541456,0.607184,-0.039574,0.421882,0.638668,-0.033427,0.492361,0.639615,-0.040562,0.52797,0.635215,-0.038279,0.549678,0.631306,-0.037196,0.418285,0.68154,-0.035481,0.462988,0.669774,-0.039398,0.458067,0.657041,-0.030993,0.446917,0.651531,-0.024732,0.409123,0.716181,-0.038826,0.437062,0.69667,-0.041698,0.42741,0.685434,-0.036648,0.412946,0.684632,-0.031746,0,0,0,0,0,0,0,0,1,0
435,'2021/12/08 18:20:29:922',9,0.649372,0.369895,0,0.61769,0.439013,-0.007028,0.578526,0.496636,-0.015568,0.552821,0.553298,-0.029305,0.542978,0.600862,-0.041841,0.500598,0.446549,0.010068,0.443501,0.442654,-0.003434,0.410095,0.44054,-0.012255,0.38054,0.435261,-0.018893,0.498922,0.406807,-0.003042,0.433884,0.413608,-0.017921,0.3986,0.417313,-0.02716,0.368909,0.414164,-0.032939,0.510211,0.364133,-0.020318,0.463717,0.364356,-0.037499,0.496646,0.374922,-0.033904,0.524127,0.381764,-0.027026,0.529164,0.321376,-0.040956,0.496164,0.32378,-0.053603,0.520767,0.338492,-0.050037,0.545732,0.349305,-0.043875,0.319855,0.672877,0,0.33564,0.607588,-0.007419,0.360166,0.548256,-0.018688,0.38066,0.496518,-0.02837,0.390126,0.456625,-0.037351,0.412418,0.589889,-0.031748,0.47893,0.592058,-0.039237,0.514781,0.598373,-0.039564,0.540757,0.603471,-0.039794,0.419313,0.633786,-0.034586,0.490535,0.636657,-0.039146,0.527757,0.635023,-0.035556,0.551015,0.631033,-0.0343,0.417584,0.677553,-0.036138,0.467308,0.668911,-0.03666,0.476346,0.660992,-0.02822,0.474464,0.655399,-0.023771,0.409292,0.715204,-0.039142,0.43951,0.696898,-0.039185,0.434287,0.688416,-0.033291,0.421986,0.687051,-0.029022,0,0,0,0,0,0,0,0,1,0
436,'2021/12/08 18:20:30:024',9,0.651659,0.367235,0,0.619205,0.437981,-0.005459,0.579607,0.497653,-0.014108,0.553969,0.55693,-0.027611,0.545067,0.60516,-0.039751,0.506864,0.450883,0.005631,0.447575,0.445592,-0.00762,0.413093,0.442673,-0.015666,0.383351,0.436797,-0.02171,0.504129,0.410727,-0.007292,0.436577,0.417538,-0.021488,0.399586,0.418821,-0.029161,0.368987,0.414289,-0.034,0.514002,0.366744,-0.023461,0.464802,0.360593,-0.037544,0.494845,0.369868,-0.031184,0.521393,0.379001,-0.023503,0.531445,0.322559,-0.042944,0.494887,0.318269,-0.052522,0.518095,0.331858,-0.046948,0.543081,0.345437,-0.040052,0.321445,0.675066,0,0.337668,0.608311,-0.007489,0.364107,0.546763,-0.017991,0.383046,0.494087,-0.026662,0.390991,0.453565,-0.03453,0.414102,0.592203,-0.031473,0.481198,0.594473,-0.038384,0.517107,0.598758,-0.038124,0.543345,0.602861,-0.037812,0.420304,0.637092,-0.033607,0.49263,0.63911,-0.037896,0.53013,0.636007,-0.034155,0.553564,0.632095,-0.03264,0.418311,0.680284,-0.034377,0.471421,0.669064,-0.035582,0.484807,0.655674,-0.028208,0.486446,0.646985,-0.024202,0.410452,0.715352,-0.036314,0.443,0.694253,-0.036894,0.44208,0.681972,-0.031702,0.43312,0.678416,-0.027837,0,0,0,0,0,0,0,0,1,0
437,'2021/12/08 18:20:30:090',9,0.649254,0.369038,0,0.616578,0.44047,-0.004368,0.576617,0.498667,-0.012424,0.551419,0.555558,-0.025626,0.543739,0.603217,-0.037363,0.503262,0.445362,0.008235,0.444901,0.443424,-0.005346,0.411403,0.442288,-0.013717,0.381899,0.43791,-0.019948,0.501265,0.406511,-0.005386,0.434354,0.414924,-0.019655,0.397181,0.417464,-0.027543,0.365937,0.414777,-0.032621,0.512106,0.364436,-0.022522,0.46383,0.360865,-0.037174,0.495611,0.369686,-0.031048,0.523359,0.378149,-0.023238,0.530502,0.322649,-0.042929,0.49643,0.320084,-0.053219,0.52029,0.333035,-0.048027,0.545617,0.345518,-0.041153,0.32108,0.677117,0,0.337453,0.608021,-0.005166,0.363988,0.543735,-0.014234,0.38227,0.490184,-0.022405,0.388761,0.44936,-0.029573,0.412429,0.588641,-0.024919,0.475898,0.590644,-0.03128,0.509266,0.595778,-0.030982,0.533989,0.600544,-0.030763,0.419761,0.63406,-0.028797,0.488873,0.636552,-0.033613,0.527272,0.633773,-0.03082,0.552664,0.629694,-0.029927,0.418677,0.677795,-0.031478,0.469095,0.668168,-0.033396,0.480159,0.654758,-0.025748,0.480791,0.64501,-0.021155,0.412115,0.712987,-0.03534,0.444525,0.694429,-0.036316,0.44468,0.681216,-0.030947,0.437431,0.675503,-0.02675,0,0,0,0,0,0,0,0,1,0
438,'2021/12/08 18:20:30:125',9,0.652268,0.369648,0,0.618214,0.439821,-0.005826,0.578502,0.497657,-0.014193,0.551798,0.55589,-0.027901,0.543392,0.603843,-0.0404,0.505512,0.445132,0.009834,0.447987,0.440543,-0.003594,0.414491,0.439,-0.012076,0.385079,0.434702,-0.018533,0.503083,0.406373,-0.003708,0.436978,0.416191,-0.018304,0.400034,0.4214,-0.027142,0.368539,0.420053,-0.032806,0.513698,0.363788,-0.021161,0.463791,0.361799,-0.037548,0.496314,0.371297,-0.033199,0.523593,0.379176,-0.026146,0.531562,0.321125,-0.041918,0.496434,0.320863,-0.054054,0.520947,0.334449,-0.049997,0.546292,0.346485,-0.043635,0.322279,0.670343,0,0.340419,0.602689,-0.004679,0.367439,0.542596,-0.014576,0.385733,0.49192,-0.023209,0.393284,0.452304,-0.031239,0.412335,0.591104,-0.029506,0.477893,0.595091,-0.035494,0.512465,0.599827,-0.034343,0.537082,0.604164,-0.033647,0.418894,0.639266,-0.034465,0.490763,0.64114,-0.038169,0.52875,0.635774,-0.03391,0.552127,0.629214,-0.032406,0.417649,0.683929,-0.037892,0.474326,0.674682,-0.039373,0.496206,0.664308,-0.031962,0.503624,0.656258,-0.028439,0.410349,0.718538,-0.042172,0.444255,0.697157,-0.042948,0.445494,0.686038,-0.037229,0.438225,0.681996,-0.033523,0,0,0,0,0,0,0,0,1,0
439,'2021/12/08 18:20:30:200',9,0.652021,0.373246,0,0.618428,0.442442,-0.004316,0.577128,0.498255,-0.012833,0.550966,0.553723,-0.026826,0.541475,0.600789,-0.039431,0.503733,0.443477,0.0088,0.446067,0.438468,-0.005032,0.412536,0.436391,-0.013635,0.382962,0.431514,-0.019927,0.5023,0.405386,-0.00539,0.435205,0.413635,-0.020315,0.398684,0.419872,-0.028608,0.36798,0.419412,-0.033586,0.512996,0.364094,-0.023167,0.463859,0.362128,-0.037795,0.495523,0.374389,-0.031428,0.523382,0.382614,-0.023341,0.531138,0.32216,-0.044316,0.494546,0.323062,-0.053722,0.517485,0.338949,-0.047839,0.542738,0.350904,-0.040611,0.321234,0.674597,0,0.337317,0.606742,-0.009352,0.361159,0.547331,-0.021094,0.380759,0.496471,-0.030302,0.391254,0.456655,-0.038891,0.413112,0.592689,-0.034315,0.47994,0.595761,-0.041002,0.516216,0.600693,-0.040853,0.543302,0.605815,-0.040493,0.420646,0.639872,-0.035451,0.490136,0.639529,-0.038697,0.528045,0.636728,-0.034432,0.553336,0.633459,-0.032807,0.418773,0.683021,-0.035182,0.474305,0.673524,-0.035652,0.50046,0.665106,-0.029352,0.513407,0.658886,-0.026909,0.411139,0.717279,-0.036095,0.446881,0.697564,-0.03576,0.45241,0.686697,-0.03067,0.449771,0.682272,-0.027701,0,0,0,0,0,0,0,0,1,0
440,'2021/12/08 18:20:30:245',9,0.65057,0.368399,0,0.617309,0.439472,-0.005018,0.577882,0.498892,-0.01384,0.553524,0.558713,-0.027821,0.545199,0.607649,-0.04035,0.503049,0.449201,0.007916,0.444289,0.44225,-0.005185,0.409692,0.43902,-0.013893,0.379523,0.432645,-0.02054,0.501148,0.41027,-0.005417,0.434793,0.417033,-0.01904,0.398409,0.420494,-0.027061,0.367733,0.418149,-0.032344,0.512185,0.367531,-0.022208,0.464343,0.360851,-0.035779,0.494653,0.370774,-0.029739,0.521128,0.380455,-0.022408,0.530896,0.324748,-0.042403,0.495598,0.320739,-0.051499,0.518298,0.334908,-0.046032,0.542939,0.34897,-0.039376,0.321616,0.677177,0,0.337582,0.6093,-0.007452,0.36064,0.548671,-0.018409,0.379486,0.497578,-0.027237,0.388987,0.458994,-0.035281,0.410271,0.590713,-0.034058,0.477222,0.592794,-0.041285,0.512603,0.598857,-0.041096,0.53877,0.60419,-0.040601,0.41795,0.635056,-0.036048,0.489046,0.638668,-0.040564,0.527921,0.63711,-0.036597,0.553883,0.632811,-0.035053,0.417676,0.678494,-0.036306,0.471793,0.671075,-0.036482,0.491627,0.660161,-0.028036,0.498436,0.651148,-0.023992,0.411831,0.714773,-0.037774,0.448843,0.698843,-0.037516,0.455337,0.687253,-0.031539,0.452645,0.682099,-0.027473,0,0,0,0,0,0,0,0,1,0
441,'2021/12/08 18:20:30:284',9,0.648882,0.371023,0,0.617535,0.439609,-0.006339,0.577812,0.496953,-0.014445,0.552438,0.552134,-0.027613,0.542277,0.598766,-0.039229,0.499979,0.446718,0.010668,0.443697,0.445096,-0.002294,0.411548,0.443881,-0.010365,0.383382,0.440059,-0.016275,0.497925,0.407326,-0.00222,0.432822,0.413403,-0.016042,0.397241,0.41621,-0.023959,0.367702,0.413195,-0.028758,0.509039,0.364617,-0.019304,0.463702,0.363804,-0.034552,0.495726,0.373537,-0.029467,0.523441,0.380219,-0.021803,0.528099,0.321952,-0.039842,0.496927,0.324953,-0.050554,0.521091,0.339548,-0.046106,0.545823,0.350422,-0.039483,0.321896,0.673456,0,0.338218,0.608185,-0.006796,0.36383,0.548052,-0.018361,0.383703,0.495136,-0.029161,0.391685,0.454737,-0.038656,0.414226,0.595063,-0.029735,0.477388,0.595351,-0.038971,0.511552,0.599741,-0.040789,0.538241,0.604425,-0.042726,0.419975,0.639278,-0.034516,0.488949,0.639089,-0.043914,0.527668,0.635802,-0.044759,0.553956,0.634742,-0.046365,0.417873,0.682924,-0.037913,0.456189,0.671136,-0.041913,0.444319,0.66179,-0.033123,0.428535,0.658811,-0.027197,0.410541,0.718708,-0.043016,0.43372,0.696853,-0.044987,0.420195,0.687223,-0.039581,0.40455,0.687768,-0.035039,0,0,0,0,0,0,0,0,1,0
442,'2021/12/08 18:20:30:334',9,0.652007,0.366581,0,0.619542,0.435591,-0.008546,0.579585,0.494463,-0.017023,0.552216,0.552927,-0.03022,0.541093,0.599413,-0.041992,0.503756,0.443777,0.010018,0.446853,0.43981,-0.002523,0.413619,0.43812,-0.010558,0.384358,0.433515,-0.016587,0.501403,0.405254,-0.001474,0.436127,0.41418,-0.01483,0.398947,0.419142,-0.023392,0.367962,0.417971,-0.028851,0.511727,0.363365,-0.017237,0.464195,0.360832,-0.033191,0.495862,0.368813,-0.029639,0.522555,0.376121,-0.022818,0.529064,0.321755,-0.036495,0.493857,0.32064,-0.048698,0.518341,0.333531,-0.045357,0.544111,0.345144,-0.039241,0.322987,0.675553,0,0.338021,0.607348,-0.008092,0.363504,0.544163,-0.019668,0.382708,0.491673,-0.029091,0.391836,0.452329,-0.037841,0.411984,0.591434,-0.035166,0.478904,0.593563,-0.042739,0.514431,0.598358,-0.04273,0.540682,0.603308,-0.042618,0.418772,0.638258,-0.037392,0.489748,0.63917,-0.042659,0.528578,0.636364,-0.038994,0.553963,0.633309,-0.037616,0.416988,0.682366,-0.037916,0.47194,0.672636,-0.039283,0.488895,0.662241,-0.030886,0.493249,0.655618,-0.026596,0.41008,0.717248,-0.039633,0.445258,0.697036,-0.039798,0.445463,0.685538,-0.033554,0.43737,0.68274,-0.029326,0,0,0,0,0,0,0,0,1,0
443,'2021/12/08 18:20:30:433',9,0.653407,0.368677,0,0.619198,0.439659,-0.003182,0.57729,0.496835,-0.012249,0.550724,0.553318,-0.026737,0.542465,0.600687,-0.039923,0.509891,0.44447,0.004416,0.448191,0.439538,-0.010304,0.412545,0.438337,-0.019166,0.381021,0.433315,-0.025685,0.507785,0.406168,-0.010335,0.438074,0.415606,-0.026395,0.399562,0.421576,-0.034562,0.367515,0.420192,-0.03957,0.516985,0.364523,-0.02794,0.465758,0.360762,-0.042218,0.495511,0.372516,-0.034561,0.523281,0.380628,-0.026096,0.53311,0.322773,-0.048791,0.491653,0.321923,-0.057184,0.512811,0.337432,-0.050229,0.538698,0.349366,-0.042697,0.318766,0.672129,0,0.335546,0.609063,-0.006489,0.361861,0.550667,-0.017485,0.380088,0.498706,-0.027719,0.386993,0.456881,-0.037128,0.414561,0.595671,-0.027144,0.47802,0.597525,-0.035471,0.512777,0.604115,-0.037411,0.539674,0.609753,-0.039173,0.420191,0.638557,-0.031687,0.489301,0.638684,-0.038201,0.5266,0.635533,-0.037556,0.552067,0.631837,-0.038445,0.417295,0.681487,-0.035223,0.463126,0.670712,-0.037388,0.463081,0.65991,-0.02958,0.456154,0.653252,-0.025208,0.408465,0.717146,-0.040368,0.435665,0.696497,-0.041237,0.425639,0.685682,-0.035587,0.411206,0.683753,-0.031474,0,0,0,0,0,0,0,0,1,0
